trade_no,sl_atr_ratio,mins_from_session_open,vwap_distance_atr,spread_at_entry,bos_count,range_exited,sweep_depth_atr,net_r,label,session,model,order_kind,bias,weekday
1401,1.5495867768595042,64.0,2.9008264462809916,18.0,0.0,1.0,1.5743801652892337,-1.0027,loss,NY,IFVG,MARKET,SELL,Thursday
1402,4.977848101265823,106.0,2.221518987341772,18.0,0.0,1.0,1.9651898734177329,1.2975,win,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
1403,1.0,28.0,1.891625615763547,21.0,0.0,1.0,0.3103448275862607,7.256,win,ASIA,IFVG,MARKET,BUY,Monday
1404,1.503267973856209,16.0,17.026143790849673,19.0,0.0,1.0,0.8169934640522876,-0.0217,loss,NY,IFVG,MARKET,BUY,Monday
1405,2.116731517509728,32.0,10.136186770428017,18.0,0.0,1.0,1.4007782101166961,1.7629,win,NY,IFVG,MARKET,BUY,Monday
1406,1.624078624078624,34.0,0.08108108108108109,19.0,0.0,1.0,2.7125307125307034,-1.0061,loss,ASIA,IFVG,MARKET,SELL,Tuesday
1407,1.8546511627906976,112.0,0.09593023255813954,19.0,0.0,1.0,8.104651162790729,-0.0016,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
1408,2.8436657681940702,24.0,0.8652291105121294,18.0,0.0,1.0,1.3207547169811567,1.2408,win,NY,IFVG,MARKET,SELL,Tuesday
1409,2.5082568807339447,74.0,0.4256880733944954,18.0,0.0,1.0,0.339449541284387,-1.0037,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Wednesday
1410,2.7466367713004485,98.0,0.5201793721973094,18.0,0.0,1.0,0.34977578475335097,-0.0073,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
1411,2.3833865814696487,62.0,1.926517571884984,18.0,0.0,1.0,0.22683706070288703,1.9772,win,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Thursday
1412,1.6892430278884465,41.0,2.043824701195219,18.0,2.0,1.0,0.04780876494037674,-1.0024,loss,NY,CHoCH,LIMIT,BUY,Thursday
1413,1.5192982456140351,70.0,1.7999999999999998,18.0,1.0,1.0,2.3929824561402486,-1.0115,loss,NY,CHoCH,LIMIT,BUY,Thursday
1414,1.5103857566765577,85.0,1.522255192878338,18.0,1.0,1.0,1.4243323442137037,-1.0216,loss,NY,CHoCH,LIMIT,BUY,Thursday
1415,1.0471014492753625,24.0,2.829710144927536,19.0,0.0,1.0,2.318840579710178,-1.0277,loss,ASIA,IFVG,MARKET,SELL,Friday
1416,1.4458333333333335,36.0,3.2541666666666664,20.0,0.0,1.0,0.05833333333346976,-0.0058,scratch,ASIA,IFVG,MARKET,SELL,Friday
1417,1.7256317689530687,68.0,2.819494584837545,18.0,0.0,1.0,0.27436823104684605,-1.0167,loss,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Friday
1418,2.4890829694323147,14.0,13.393013100436681,19.0,0.0,1.0,1.9999999999999682,-1.0088,loss,NY,IFVG,MARKET,SELL,Friday
1419,2.864754098360656,32.0,12.569672131147541,23.0,0.0,1.0,1.2663934426230106,-0.01,scratch,NY,IFVG,MARKET,SELL,Friday
1420,1.45,112.0,6.389583333333334,18.0,0.0,1.0,2.0437499999999886,-0.0043,scratch,NY,CHoCH,LIMIT_DEGRADED,SELL,Friday
1421,2.023026315789474,12.0,3.3552631578947367,19.0,0.0,0.0,1.707236842105281,-1.0163,loss,ASIA,IFVG,MARKET,SELL,Monday
1422,1.6082089552238803,36.0,3.805970149253731,19.0,0.0,0.0,0.7350746268657666,-1.0116,loss,ASIA,IFVG,MARKET,SELL,Monday
1423,3.4400000000000004,66.0,3.709090909090909,18.0,0.0,0.0,1.3490909090909222,1.9704,win,ASIA,IFVG,MARKET,SELL,Monday
1424,1.3333333333333333,38.0,0.7235772357723578,18.0,0.0,0.0,0.654471544715499,-1.0152,loss,NY,IFVG,MARKET,BUY,Monday
1425,2.541501976284585,46.0,0.7035573122529645,19.0,0.0,0.0,0.7075098814229106,-1.0016,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
1426,1.4549180327868851,71.0,0.7295081967213115,18.0,1.0,0.0,1.8155737704919226,-0.0113,scratch,NY,CHoCH,LIMIT,BUY,Monday
1427,3.1777777777777776,22.0,0.12777777777777777,18.0,0.0,0.0,0.7777777777778283,-0.0192,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
1428,0.9655172413793103,80.0,0.07931034482758621,18.0,0.0,1.0,0.951724137930953,-1.05,loss,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
1429,2.345724907063197,100.0,0.08550185873605949,18.0,0.0,1.0,2.483271375464623,-0.0174,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
1430,2.3413654618473894,22.0,4.835341365461846,6.0,0.0,1.0,0.060240963855458206,-1.0034,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
1431,2.6566666666666667,38.0,4.013333333333333,20.0,0.0,1.0,0.7066666666666302,-1.0013,loss,NY,IFVG,MARKET,SELL,Tuesday
1432,1.3387622149837135,78.0,3.9218241042345277,18.0,0.0,1.0,2.3745928338762097,-1.0049,loss,NY,IFVG,MARKET,SELL,Tuesday
1433,2.2395209580838324,62.0,0.09580838323353294,18.0,0.0,1.0,6.227544910179695,-1.0134,loss,ASIA,IFVG,MARKET,BUY,Wednesday
1434,3.009852216748769,72.0,0.0788177339901478,20.0,0.0,1.0,1.5763546798028663,0.0,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
1435,0.71461716937355,34.0,6.716937354988399,19.0,0.0,1.0,3.948955916473314,-0.0357,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Wednesday
1436,2.447058823529412,84.0,8.514705882352942,19.0,0.0,1.0,5.1147058823529035,-1.0096,loss,NY,IFVG,MARKET,SELL,Wednesday
1437,1.2192771084337348,113.0,6.97590361445783,18.0,1.0,1.0,3.0963855421686524,1.3281,win,NY,CHoCH,LIMIT,SELL,Wednesday
1438,2.210762331838565,18.0,2.026905829596412,19.0,0.0,1.0,0.34080717488778633,5.4107,win,ASIA,IFVG,MARKET,SELL,Thursday
1439,1.5884244372990355,10.0,10.92604501607717,18.0,0.0,1.0,0.8681672025724351,-1.0142,loss,NY,IFVG,MARKET,SELL,Thursday
1440,1.7989821882951653,63.0,8.646310432569974,18.0,1.0,1.0,5.758269720101693,-0.0042,scratch,NY,CHoCH,LIMIT,SELL,Thursday
1441,2.0139275766016715,80.0,9.465181058495821,18.0,0.0,1.0,0.08077994428981013,-1.0014,loss,NY,IFVG,MARKET,SELL,Thursday
1442,1.6134020618556701,35.0,0.041237113402061855,18.0,1.0,1.0,3.283505154639119,1.9617,win,ASIA,CHoCH,LIMIT,SELL,Friday
1443,1.5159574468085109,8.0,6.085106382978723,18.0,1.0,1.0,1.952127659574507,-1.014,loss,NY,CHoCH,LIMIT,BUY,Friday
1444,2.7327823691460056,40.0,3.1515151515151514,18.0,0.0,1.0,2.9641873278236264,-1.001,loss,NY,IFVG,MARKET,BUY,Friday
1445,1.9080779944289694,76.0,3.1866295264623954,18.0,0.0,1.0,3.676880222841175,-0.0058,scratch,NY,IFVG,MARKET,BUY,Friday
1446,0.9084507042253522,30.0,3.133802816901409,18.0,1.0,1.0,3.2112676056337643,-1.0155,loss,ASIA,CHoCH,LIMIT,BUY,Monday
1447,3.2222222222222223,48.0,2.60233918128655,19.0,0.0,1.0,1.6374269005849018,2.2232,win,ASIA,IFVG,MARKET,BUY,Monday
1448,1.4357976653696498,36.0,16.463035019455255,19.0,0.0,1.0,0.1284046692606721,-0.0108,scratch,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
1449,2.4456521739130435,66.0,22.994565217391305,18.0,0.0,1.0,1.103260869565079,-1.0044,loss,NY,CHoCH,LIMIT_DEGRADED,BUY,Monday
1450,1.1198347107438016,108.0,17.483471074380166,18.0,1.0,1.0,2.0702479338842,0.0,scratch,NY,CHoCH,LIMIT,BUY,Monday
1451,2.333333333333333,36.0,0.8888888888888888,18.0,0.0,0.0,3.8472222222221966,-1.0516,loss,ASIA,IFVG,MARKET,BUY,Tuesday
1452,1.8898678414096917,22.0,6.894273127753304,18.0,0.0,1.0,0.22026431718061673,2.3007,win,NY,IFVG,MARKET,BUY,Tuesday
1453,2.48993288590604,56.0,0.39429530201342283,18.0,0.0,1.0,5.5318791946308385,-0.004,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
1454,2.6984126984126986,98.0,0.5328798185941043,18.0,0.0,1.0,1.7823129251700969,-0.0286,loss,ASIA,IFVG,MARKET,BUY,Wednesday
1455,1.5023041474654377,26.0,0.3317972350230415,18.0,0.0,1.0,0.13364055299537494,-1.0061,loss,NY,IFVG,MARKET,BUY,Wednesday
1456,2.0409836065573774,32.0,0.29508196721311475,18.0,0.0,1.0,1.036885245901535,-1.0,loss,NY,IFVG,MARKET,BUY,Wednesday
1457,3.028169014084507,94.0,0.2535211267605634,18.0,0.0,1.0,2.34507042253516,-0.0186,scratch,NY,IFVG,MARKET,BUY,Wednesday
1458,1.3916083916083917,8.0,3.4685314685314688,18.0,0.0,0.0,0.7132867132867006,4.9476,win,ASIA,IFVG,MARKET,BUY,Thursday
1459,1.957547169811321,34.0,10.245283018867923,18.0,0.0,1.0,4.853773584905643,-1.0699,loss,NY,IFVG,MARKET,SELL,Thursday
1460,1.2260536398467434,44.0,8.32183908045977,19.0,0.0,1.0,1.4367816091954024,1.0063,win,NY,IFVG,MARKET,SELL,Thursday
1461,2.151685393258427,10.0,0.07303370786516854,18.0,0.0,1.0,1.3258426966290295,-0.0157,scratch,ASIA,IFVG,MARKET,SELL,Friday
1462,2.2139303482587067,64.0,0.0646766169154229,18.0,0.0,1.0,4.298507462686731,5.8948,win,ASIA,IFVG,MARKET,SELL,Friday
1463,1.6331658291457287,48.0,8.346733668341708,18.0,1.0,1.0,1.3316582914571036,-0.0031,scratch,NY,CHoCH,LIMIT,BUY,Friday
1464,1.9234449760765548,76.0,7.947368421052632,18.0,0.0,1.0,1.0765550239234452,-0.0025,scratch,NY,IFVG,MARKET,BUY,Friday
1465,2.8271186440677964,54.0,2.9627118644067796,18.0,0.0,1.0,3.8305084745763325,-1.0144,loss,ASIA,IFVG,MARKET,BUY,Monday
1466,2.392059553349876,68.0,2.1687344913151363,18.0,0.0,1.0,1.1464019851116354,-1.0062,loss,ASIA,IFVG,MARKET,BUY,Monday
1467,1.538022813688213,86.0,1.661596958174905,18.0,0.0,1.0,1.65589353612168,1.0717,win,ASIA,IFVG,MARKET,BUY,Monday
1468,2.285211267605634,38.0,11.19718309859155,18.0,0.0,1.0,3.3732394366196927,-1.0031,loss,NY,IFVG,MARKET,SELL,Monday
1469,0.5193370165745856,92.0,8.78453038674033,18.0,0.0,1.0,4.2624309392266,-0.0904,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Monday
1470,1.7930232558139536,118.0,7.395348837209303,18.0,1.0,1.0,1.1069767441859915,-0.0026,scratch,NY,CHoCH,LIMIT,SELL,Monday
1471,1.9123711340206186,32.0,0.4896907216494845,18.0,0.0,1.0,1.9484536082472914,-1.0108,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Tuesday
1472,1.901639344262295,52.0,0.5191256830601092,19.0,0.0,1.0,0.9289617486340288,-0.0086,scratch,ASIA,IFVG,MARKET,BUY,Tuesday
1473,1.9761904761904763,76.0,0.45238095238095233,18.0,0.0,1.0,1.652380952380857,-1.0024,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Tuesday
1474,2.255813953488372,36.0,1.2059800664451827,15.0,1.0,1.0,5.714285714285654,-1.0074,loss,NY,CHoCH,LIMIT,BUY,Tuesday
1475,2.9377162629757785,86.0,1.2560553633217992,15.0,0.0,1.0,2.0830449826989557,-1.0106,loss,NY,IFVG,MARKET,BUY,Tuesday
1476,1.8415300546448088,28.0,0.6120218579234973,15.0,0.0,1.0,5.66120218579217,-0.0267,loss,ASIA,IFVG,MARKET,BUY,Wednesday
1477,1.9064039408866997,57.0,0.5517241379310346,15.0,1.0,1.0,1.014778325123126,-1.0103,loss,ASIA,CHoCH,LIMIT,BUY,Wednesday
1478,1.8470149253731343,68.0,0.41791044776119407,15.0,0.0,1.0,0.6753731343283378,-0.002,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
1479,1.2552693208430916,88.0,3.4871194379391106,15.0,0.0,1.0,1.1967213114754398,-1.0224,loss,NY,IFVG,MARKET,SELL,Wednesday
1480,2.4157043879907625,98.0,3.4387990762124714,15.0,0.0,1.0,1.9237875288683435,-0.0029,scratch,NY,CHoCH,LIMIT_DEGRADED,SELL,Wednesday
1481,2.251700680272109,14.0,1.7074829931972788,15.0,0.0,0.0,1.6598639455779591,0.0,scratch,ASIA,IFVG,MARKET,BUY,Thursday
1482,1.2613636363636365,35.0,1.4261363636363635,15.0,1.0,0.0,0.9659090909089876,-1.0,loss,ASIA,CHoCH,LIMIT,BUY,Thursday
1483,1.5714285714285714,44.0,1.7074829931972788,15.0,0.0,0.0,0.07482993197287574,2.0736,win,ASIA,IFVG,MARKET,BUY,Thursday
1484,2.4039215686274513,22.0,6.988235294117648,15.0,1.0,0.0,0.43529411764693043,1.1223,win,NY,CHoCH,LIMIT,BUY,Thursday
1485,0.8750000000000001,24.0,2.5500000000000003,15.0,1.0,1.0,0.12857142857131165,-0.0408,loss,ASIA,CHoCH,LIMIT,SELL,Friday
1486,2.8796296296296293,46.0,3.3055555555555554,15.0,0.0,1.0,0.018518518518712206,-1.008,loss,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Friday
1487,2.7115384615384612,62.0,2.7461538461538457,15.0,0.0,1.0,2.6461538461537133,1.5206,win,ASIA,IFVG,MARKET,SELL,Friday
1488,1.6997319034852547,42.0,13.975871313672924,15.0,0.0,1.0,4.6166219839142775,-1.011,loss,NY,IFVG,MARKET,SELL,Friday
1489,0.9644970414201183,71.0,15.423076923076925,15.0,1.0,1.0,1.6449704142011674,1.9049,win,NY,CHoCH,LIMIT,SELL,Friday
1490,2.0281690140845074,48.0,1.0563380281690142,15.0,0.0,1.0,1.3192488262910542,-1.0347,loss,ASIA,IFVG,MARKET,BUY,Monday
1491,2.456445993031359,56.0,0.7839721254355401,16.0,0.0,1.0,0.9163763066200886,-1.0227,loss,ASIA,IFVG,MARKET,BUY,Monday
1492,2.027173913043478,26.0,6.6521739130434785,17.0,0.0,1.0,3.081521739130474,-1.0,loss,NY,IFVG,MARKET,BUY,Monday
1493,1.4431818181818181,72.0,4.636363636363636,17.0,1.0,1.0,3.8939393939392972,-0.0079,scratch,NY,CHoCH,LIMIT,BUY,Monday
1494,1.853658536585366,100.0,3.731707317073171,17.0,0.0,1.0,1.6341463414634536,-0.0016,scratch,NY,IFVG,MARKET,BUY,Monday
1495,2.0,30.0,0.8125,18.0,1.0,1.0,0.08750000000020464,0.0,scratch,ASIA,CHoCH,LIMIT,SELL,Tuesday
1496,1.45,50.0,0.65,17.0,0.0,1.0,1.0950000000000273,-0.0138,scratch,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
1497,2.3975409836065573,82.0,0.5327868852459017,19.0,0.0,1.0,2.9918032786885993,-1.0085,loss,ASIA,IFVG,MARKET,SELL,Tuesday
1498,3.130718954248366,26.0,12.509803921568627,17.0,0.0,1.0,3.627450980392276,-0.0188,scratch,NY,IFVG,MARKET,BUY,Tuesday
1499,1.368421052631579,72.0,6.296052631578948,17.0,0.0,1.0,3.4802631578947127,9.0105,win,NY,IFVG,MARKET,BUY,Tuesday
1500,4.470948012232416,66.0,1.1345565749235473,17.0,0.0,1.0,6.81957186544348,-0.0014,scratch,ASIA,IFVG,MARKET,SELL,Wednesday
1501,1.3959390862944163,40.0,1.5456852791878173,17.0,1.0,1.0,4.406091370558408,1.0509,win,NY,CHoCH,LIMIT,BUY,Wednesday
1502,2.161073825503356,34.0,0.3557046979865772,17.0,0.0,1.0,1.7046979865771568,-0.0217,loss,ASIA,IFVG,MARKET,BUY,Thursday
1503,2.4482758620689653,64.0,0.3045977011494253,17.0,0.0,1.0,0.3620689655173041,2.3169,win,ASIA,IFVG,MARKET,BUY,Thursday
1504,1.3758389261744965,19.0,2.899328859060403,17.0,1.0,1.0,6.0067114093960035,-0.0073,scratch,NY,CHoCH,LIMIT,SELL,Thursday
1505,1.406374501992032,64.0,3.4422310756972117,17.0,0.0,1.0,1.9920318725099604,-1.0057,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Thursday
1506,1.12109375,78.0,3.375,19.0,0.0,1.0,4.136718749999879,-0.0035,scratch,NY,IFVG,MARKET,SELL,Thursday
1507,3.057142857142857,10.0,1.04,17.0,0.0,0.0,2.7485714285713976,0.0,scratch,ASIA,IFVG,MARKET,BUY,Friday
1508,3.4651898734177213,56.0,0.5759493670886076,17.0,0.0,1.0,4.806962025316329,-0.0055,scratch,ASIA,IFVG,MARKET,BUY,Friday
1509,5.011194029850746,100.0,0.6791044776119403,18.0,0.0,1.0,1.3134328358208887,2.421,win,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Friday
1510,1.496,36.0,1.904,17.0,0.0,1.0,0.11199999999989814,-1.0241,loss,ASIA,IFVG,MARKET,SELL,Monday
1511,2.6297872340425528,62.0,2.025531914893617,16.0,0.0,1.0,2.770212765957346,-1.0194,loss,ASIA,IFVG,MARKET,SELL,Monday
1512,1.6197916666666667,112.0,2.4791666666666665,17.0,0.0,1.0,2.0416666666667047,-1.0257,loss,ASIA,IFVG,MARKET,SELL,Monday
1513,2.1473684210526316,20.0,8.494736842105263,17.0,0.0,1.0,0.6947368421055887,1.4363,win,NY,IFVG,MARKET,SELL,Monday
1514,2.3098591549295775,20.0,0.19014084507042256,17.0,0.0,1.0,2.0774647887322666,-0.0061,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
1515,2.6575342465753424,64.0,0.18493150684931509,17.0,0.0,1.0,1.349315068493325,-0.0155,scratch,ASIA,IFVG,MARKET,SELL,Tuesday
1516,2.8533333333333335,34.0,22.106666666666666,17.0,0.0,1.0,5.020000000000134,-1.0093,loss,NY,IFVG,MARKET,SELL,Tuesday
1517,2.1881188118811883,82.0,16.415841584158414,17.0,0.0,1.0,1.5693069306928802,-1.0023,loss,NY,IFVG,MARKET,SELL,Tuesday
1518,2.2222222222222223,100.0,13.646090534979422,17.0,0.0,1.0,2.152263374485604,-0.0741,loss,NY,IFVG,MARKET,SELL,Tuesday
1519,1.2098765432098764,10.0,3.962962962962963,17.0,1.0,1.0,0.8765432098760266,-0.1122,loss,ASIA,CHoCH,LIMIT,BUY,Wednesday
1520,2.4210526315789473,78.0,1.6894736842105265,17.0,0.0,1.0,5.531578947368536,-1.0043,loss,ASIA,IFVG,MARKET,BUY,Wednesday
1521,2.536082474226804,112.0,1.654639175257732,17.0,0.0,1.0,3.4329896907215747,-0.0224,loss,ASIA,IFVG,MARKET,BUY,Wednesday
1522,1.665024630541872,28.0,1.1477832512315271,17.0,0.0,1.0,1.3251231527093865,-0.0266,loss,NY,IFVG,MARKET,BUY,Wednesday
1523,0.680327868852459,86.0,0.9549180327868853,18.0,0.0,1.0,2.4016393442623474,-1.1024,loss,NY,IFVG,MARKET,BUY,Wednesday
1524,2.0186335403726705,110.0,0.7236024844720497,17.0,0.0,1.0,2.1739130434782608,-0.0062,scratch,NY,IFVG,MARKET,BUY,Wednesday
1525,1.6055045871559632,12.0,4.039755351681958,17.0,0.0,1.0,0.8929663608562913,-0.0057,scratch,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Thursday
1526,1.547945205479452,36.0,4.523972602739726,18.0,0.0,1.0,0.9554794520547821,-1.0,loss,ASIA,IFVG,MARKET,SELL,Thursday
1527,1.8161290322580643,59.0,4.2612903225806456,18.0,1.0,1.0,1.6903225806452375,1.4369,win,ASIA,CHoCH,LIMIT,SELL,Thursday
1528,2.0813953488372094,56.0,9.75968992248062,18.0,0.0,1.0,0.14728682170546867,-0.0186,scratch,NY,IFVG,MARKET,BUY,Thursday
1529,1.822222222222222,40.0,0.029629629629629627,18.0,0.0,1.0,2.4666666666669497,-1.1138,loss,ASIA,IFVG,MARKET,BUY,Friday
1530,3.47887323943662,62.0,0.028169014084507043,17.0,0.0,1.0,0.5633802816899487,-0.0648,loss,ASIA,IFVG,MARKET,BUY,Friday
1531,2.0262172284644198,100.0,0.0149812734082397,17.0,0.0,1.0,0.014981273408396393,-1.0129,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Friday
1532,1.2859884836852207,34.0,1.3550863723608444,17.0,1.0,1.0,2.537428023032591,-1.0164,loss,NY,CHoCH,LIMIT,SELL,Friday
1533,4.048979591836734,76.0,2.881632653061224,17.0,0.0,1.0,1.1469387755101816,-0.0161,scratch,NY,IFVG,MARKET,SELL,Friday
1534,1.8972602739726028,28.0,1.13013698630137,18.0,0.0,1.0,0.7260273972602366,-1.0505,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Monday
1535,3.4545454545454546,48.0,0.7894736842105263,17.0,0.0,1.0,3.856459330143515,-1.0097,loss,ASIA,IFVG,MARKET,BUY,Monday
1536,2.753846153846154,8.0,14.292307692307693,17.0,0.0,1.0,0.143589743589613,0.0,scratch,NY,IFVG,MARKET,BUY,Monday
1537,3.6937984496124026,98.0,10.80232558139535,17.0,0.0,1.0,3.8410852713177728,1.6615,win,NY,IFVG,MARKET,BUY,Monday
1538,2.1812080536912752,88.0,0.03355704697986577,17.0,6.0,1.0,0.07046979865773033,-1.0031,loss,ASIA,CHoCH,LIMIT,SELL,Tuesday
1539,2.1459074733096086,114.0,0.03558718861209965,17.0,0.0,1.0,1.6868327402136072,-0.01,scratch,ASIA,CHoCH,LIMIT_DEGRADED,SELL,Tuesday
1540,2.406091370558376,52.0,3.5939086294416245,17.0,0.0,1.0,4.025380710659816,-1.0127,loss,NY,IFVG,MARKET,SELL,Tuesday
1541,1.9285714285714284,74.0,3.89010989010989,17.0,0.0,1.0,0.07692307692325683,0.9487,win,NY,IFVG,MARKET,SELL,Tuesday
1542,2.8205128205128207,16.0,1.1666666666666667,17.0,0.0,1.0,4.211538461538275,-0.0136,scratch,ASIA,IFVG,MARKET,BUY,Wednesday
1543,2.19205298013245,50.0,1.205298013245033,18.0,0.0,1.0,3.1854304635761226,-1.0211,loss,ASIA,IFVG,MARKET,BUY,Wednesday
1544,3.3464285714285715,28.0,4.107142857142858,17.0,0.0,1.0,2.0785714285714874,-1.0491,loss,NY,IFVG,MARKET,SELL,Wednesday
1545,2.519047619047619,76.0,5.476190476190476,17.0,0.0,1.0,3.371428571428537,-0.0095,scratch,NY,IFVG,MARKET,SELL,Wednesday
1546,2.6455026455026456,50.0,1.777777777777778,17.0,0.0,0.0,3.6666666666665804,-0.006,scratch,ASIA,IFVG,MARKET,BUY,Thursday
1547,1.173469387755102,106.0,1.7142857142857142,18.0,0.0,1.0,1.3673469387754267,-1.1043,loss,ASIA,IFVG,MARKET,BUY,Thursday
1548,1.7311827956989247,19.0,8.13978494623656,17.0,1.0,1.0,0.08602150537651033,-1.0,loss,NY,CHoCH,LIMIT,BUY,Thursday
1549,3.1322314049586777,35.0,6.256198347107438,18.0,1.0,1.0,1.5454545454544553,-1.0185,loss,NY,CHoCH,LIMIT,BUY,Thursday
1550,2.2322097378277155,72.0,2.8352059925093633,17.0,0.0,1.0,3.5711610486890843,-1.0042,loss,NY,IFVG,MARKET,BUY,Thursday
1551,1.6556291390728477,54.0,1.8013245033112584,17.0,0.0,1.0,3.6622516556292717,-1.032,loss,ASIA,IFVG,MARKET,BUY,Friday
1552,2.016042780748663,68.0,1.4545454545454546,17.0,0.0,1.0,0.6363636363636656,-0.0186,scratch,ASIA,IFVG,MARKET,BUY,Friday
1553,2.238709677419355,24.0,2.7483870967741932,18.0,0.0,1.0,0.5935483870968211,-0.1066,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Friday
1554,2.005952380952381,36.0,1.2678571428571428,17.0,0.0,1.0,1.517857142857116,-0.0534,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Friday
1555,2.9069148936170213,82.0,1.1329787234042554,17.0,0.0,1.0,0.3936170212766006,1.4584,win,NY,IFVG,MARKET,SELL,Friday
1556,2.698492462311558,30.0,1.0402010050251256,17.0,0.0,1.0,5.708542713567675,-1.0205,loss,ASIA,IFVG,MARKET,BUY,Monday
1557,1.4388489208633095,50.0,0.7446043165467626,17.0,0.0,1.0,2.456834532374075,-0.0025,scratch,ASIA,IFVG,MARKET,BUY,Monday
1558,2.1991701244813275,78.0,0.858921161825726,18.0,0.0,1.0,0.44813278008314605,-1.0226,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Monday
1559,2.4693877551020407,48.0,1.719387755102041,17.0,4.0,1.0,0.5408163265305844,-1.0021,loss,NY,CHoCH,LIMIT,BUY,Monday
1560,1.9217877094972067,90.0,1.8826815642458101,17.0,0.0,1.0,2.0726256983240425,-0.0087,scratch,NY,IFVG,MARKET,BUY,Monday
1561,2.6222222222222222,14.0,1.274074074074074,17.0,0.0,1.0,3.5259259259260873,-1.0198,loss,ASIA,IFVG,MARKET,BUY,Tuesday
1562,2.2127659574468086,32.0,1.2198581560283688,17.0,0.0,1.0,0.5319148936170213,-1.0032,loss,ASIA,IFVG,MARKET,BUY,Tuesday
1563,2.201834862385321,64.0,0.7889908256880733,17.0,0.0,1.0,2.733944954128457,-1.0146,loss,ASIA,IFVG,MARKET,BUY,Tuesday
1564,2.9171270718232045,20.0,6.933701657458564,17.0,0.0,1.0,4.342541436464159,1.3807,win,NY,IFVG,MARKET,BUY,Tuesday
1565,2.3555555555555556,6.0,3.2074074074074073,17.0,0.0,0.0,0.6444444444443636,1.2421,win,ASIA,IFVG,MARKET,BUY,Wednesday
1566,2.6387434554973823,6.0,1.1047120418848166,17.0,0.0,1.0,0.8586387434554308,-1.0119,loss,NY,IFVG,MARKET,SELL,Wednesday
1567,2.212962962962963,48.0,0.4884259259259259,22.0,0.0,1.0,5.516203703703686,1.1391,win,NY,IFVG,MARKET,SELL,Wednesday
1568,1.7409326424870466,26.0,0.24870466321243523,17.0,1.0,1.0,0.48186528497400843,-0.0417,loss,ASIA,CHoCH,LIMIT,BUY,Thursday
1569,2.103734439834025,66.0,0.1991701244813278,17.0,0.0,1.0,1.937759336099615,-0.0217,loss,ASIA,CHoCH,LIMIT_DEGRADED,BUY,Thursday
1570,1.48,26.0,4.648888888888889,17.0,1.0,1.0,0.03111111111118387,-0.048,loss,NY,CHoCH,LIMIT,BUY,Thursday
1571,2.28030303030303,78.0,3.9621212121212124,17.0,0.0,1.0,1.920454545454435,0.9751,win,NY,CHoCH,LIMIT_DEGRADED,BUY,Thursday
1572,2.05793991416309,48.0,2.3476394849785405,17.0,0.0,1.0,0.2489270386265782,1.5944,win,ASIA,IFVG,MARKET,BUY,Friday
1573,1.4887640449438202,22.0,1.6404494382022472,17.0,0.0,1.0,0.42134831460674155,6.1379,win,NY,IFVG,MARKET,BUY,Friday
1574,2.8000000000000003,34.0,0.5794871794871794,17.0,0.0,1.0,3.4051282051281397,0.9615,win,ASIA,IFVG,MARKET,SELL,Monday
1575,1.7,18.0,9.02,17.0,0.0,1.0,1.4133333333332605,-1.0078,loss,NY,IFVG,MARKET,SELL,Monday
1576,1.9473684210526319,44.0,6.473684210526316,17.0,0.0,1.0,0.6267942583731797,-1.1302,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Monday
1577,1.6705882352941177,70.0,7.958823529411765,17.0,0.0,1.0,0.41764705882328335,-0.0845,loss,NY,CHoCH,LIMIT_DEGRADED,SELL,Monday
1578,1.4381443298969072,38.0,4.371134020618557,17.0,3.0,1.0,0.15979381443296156,-1.0287,loss,ASIA,CHoCH,LIMIT,BUY,Tuesday
